book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
1735,23220,,,50,60525118,,Meg Cabot,2005,"Size 12 Is Not Fat (Heather Wells, #1)","Size 12 Is Not Fat (Heather Wells, #1)",en-US,3.57047,596,67720,2367,1798,5185,19396,23130,18211,https://images.gr-assets.com/books/1259077761m/23220.jpg,https://images.gr-assets.com/books/1259077761s/23220.jpg
1737,23174274,,,65,62310666,,Victoria Aveyard,2016,Glass Sword,"Glass Sword (Red Queen, #2)",eng,3.73908,801,88428,11596,1971,5390,18465,32212,30390,https://images.gr-assets.com/books/1436460934m/23174274.jpg,https://images.gr-assets.com/books/1436460934s/23174274.jpg
1738,5310515,,,51,385737424,,Rebecca Stead,2009,When You Reach Me,When You Reach Me,en-US,4.0624,657,68034,9693,1136,3036,12231,24803,26828,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1739,2666,,,92,553381342,,Tom Wolfe,1987,The Bonfire of the Vanities,The Bonfire of the Vanities,eng,3.73866,1190,56076,2133,1413,4001,13674,21544,15444,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1740,23899174,,,33,1101875046,,Judy Blume,2015,In the Unlikely Event,In the Unlikely Event,eng,3.4087,805,49802,6087,1668,5122,16721,18677,7614,https://images.gr-assets.com/books/1421711380m/23899174.jpg,https://images.gr-assets.com/books/1421711380s/23899174.jpg
1742,207153,,,45,689862229,,Phyllis Reynolds Naylor,1991,Shiloh,"Shiloh (Shiloh, #1)",eng,3.77056,754,62062,1766,1083,3810,15912,20357,20900,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1741,131359,,,61,553119222,,Agatha Christie,1937,Death on the Nile,"Death on the Nile (Hercule Poirot, #17)",eng,3.96853,858,73537,2219,289,1871,15836,30392,25149,https://images.gr-assets.com/books/1486837149m/131359.jpg,https://images.gr-assets.com/books/1486837149s/131359.jpg
1743,14061955,,,44,805094601,,Leigh Bardugo,2013,Siege and Storm,"Siege and Storm (Shadow and Bone, #2)",eng,3.99208,758,87539,9818,987,3180,15868,34942,32562,https://images.gr-assets.com/books/1362166252m/14061955.jpg,https://images.gr-assets.com/books/1362166252s/14061955.jpg
1744,465226,,,140,184343217X,,"Jo Nesbø, Don Bartlett",2000,"Rødstrupe (Harry Hole, #3) ","The Redbreast (Harry Hole, #3)",eng,3.8046,609,60598,3185,1041,2668,13058,26010,17821,https://images.gr-assets.com/books/1320540474m/465226.jpg,https://images.gr-assets.com/books/1320540474s/465226.jpg
1745,6050678,,,54,1416971734,,Scott Westerfeld,2009,Leviathan,"Leviathan (Leviathan, #1)",en-US,3.79557,768,72965,6395,2212,4654,15458,25857,24784,https://images.gr-assets.com/books/1275694232m/6050678.jpg,https://images.gr-assets.com/books/1275694232s/6050678.jpg
1747,4499669,,,36,805448659,,"Stephen Kendrick, Alex Kendrick",2008,,The Love Dare,en-US,4.21575,292,44393,482,637,1122,5311,11424,25899,https://images.gr-assets.com/books/1328815507m/4499669.jpg,https://images.gr-assets.com/books/1328815507s/4499669.jpg
1748,14756,,,48,743470125,,Jennifer Weiner,2005,Goodnight Nobody,Goodnight Nobody,en-US,3.50286,700,53145,1870,1088,4432,17806,18827,10992,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1750,4866,,,175,671035975,,Dale Carnegie,1944,How to Stop Worrying and Start Living,How to Stop Worrying and Start Living,en-GB,4.03947,304,51418,1325,1239,2243,9509,16637,21790,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1751,114145,,,72,515114693,,Nora Roberts,1994,Born in Fire ,"Born in Fire (Born In Trilogy, #1)",en-US,4.0947,623,59283,941,461,1511,10300,19642,27369,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1752,77262,,,34,60921145,,Barbara Kingsolver,1990,Animal Dreams,Animal Dreams,eng,3.95724,912,53763,1983,363,1673,11103,22444,18180,https://images.gr-assets.com/books/1481663395m/77262.jpg,https://images.gr-assets.com/books/1481663395s/77262.jpg
1749,263050,,,45,330488902,,Ben Sherwood,2004,The Death and Life of Charlie St. Cloud,The Death and Life of Charlie St. Cloud,eng,3.88318,428,50912,2166,792,2530,11168,17487,18935,https://images.gr-assets.com/books/1329827169m/263050.jpg,https://images.gr-assets.com/books/1329827169s/263050.jpg
1755,14554,,,87,6479677,,Sidney Sheldon,1985,If Tomorrow Comes,"If Tomorrow Comes (Tracy Whitney Series, #1)",eng,3.7341,519,48482,1599,456,2070,10848,18080,17028,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1754,6485421,,,14,1416997857,,Cassandra Clare,2009,The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass,"The Mortal Instruments Boxed Set: City of Bones; City of Ashes; City of Glass (The Mortal Instruments, #1-3)",eng,4.43333,480,57313,981,633,1054,4101,10768,40757,https://images.gr-assets.com/books/1312016549m/6485421.jpg,https://images.gr-assets.com/books/1312016549s/6485421.jpg
1746,13153,,,43,6498523,,James Patterson,1995,Hide and Seek,Hide and Seek,en-US,3.97887,710,54463,455,544,1604,11044,19768,21503,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1756,276287,,,50,3822858641,,"M.C. Escher, Bruce Brooks Pfeiffer",1956,M.C. Escher: grafiek en tekeningen,M.C. Escher: The Graphic Work,eng,4.11494,261,50389,93,2900,3392,9212,13706,21179,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1757,27252,,,75,345416260,,Donna Woolfolk Cross,1996,Pope Joan,Pope Joan,eng,3.932,750,56247,4079,854,2240,10552,21373,21228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1758,6259,,,71,679776818,,Sebastian Faulks,1993,Birdsong,Birdsong,eng,3.9219,717,55657,2543,1160,2911,9600,19416,22570,https://images.gr-assets.com/books/1349952101m/6259.jpg,https://images.gr-assets.com/books/1349952101s/6259.jpg
1759,121127,,,45,081257639X,,Terry Goodkind,2000,"Faith of the Fallen  (Sword of Truth, #6)","Faith of the Fallen (Sword of Truth, #6)",en-US,3.92095,759,56403,987,1335,3030,9648,16346,26044,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1760,7243142,,,12,1606412388,,Brandon Mull,2010,"Fablehaven: Keys to the Demon Prison (Fablehaven, #5)","Keys to the Demon Prison (Fablehaven, #5)",eng,4.26449,552,59949,3022,803,1179,5911,16255,35801,https://images.gr-assets.com/books/1298081448m/7243142.jpg,https://images.gr-assets.com/books/1298081448s/7243142.jpg
1761,6346975,,,63,159420229X,,Joshua Foer,2011,Moonwalking with Einstein: The Art and Science of Remembering Everything,Moonwalking with Einstein: The Art and Science of Remembering Everything,eng,3.83547,468,53638,4129,1176,3035,13125,21575,14727,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1762,5176,,,33,345443284,,Sue Miller,1998,While I Was Gone,While I Was Gone,eng,3.52195,820,52947,1141,786,3933,17555,20121,10552,https://images.gr-assets.com/books/1495632082m/5176.jpg,https://images.gr-assets.com/books/1495632082s/5176.jpg
1763,33668,,,76,446613363,,"James Patterson, Maxine Paetro",2005,"4th of July (Women's Murder Club, #4)","4th of July (Women's Murder Club, #4)",eng,3.86721,738,60809,1695,281,1733,13606,24730,20459,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1765,858719,,,38,059044297X,,Norman Bridwell,1963,An Itchy Day,Clifford the Big Red Dog,,3.98448,773,59331,536,1087,3205,12852,14390,27797,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1764,2179276,,,74,1423108361,,Eoin Colfer,2008,The Time Paradox,"The Time Paradox (Artemis Fowl, #6)",en-US,3.98736,712,65609,1877,884,2750,12976,23450,25549,https://images.gr-assets.com/books/1395218526m/2179276.jpg,https://images.gr-assets.com/books/1395218526s/2179276.jpg
1766,12680907,,,51,803734735,,Kristin Cashore,2012,Bitterblue,"Bitterblue (Graceling Realm, #3)",eng,3.91468,879,80120,7159,1359,4235,16099,29228,29199,https://images.gr-assets.com/books/1331532273m/12680907.jpg,https://images.gr-assets.com/books/1331532273s/12680907.jpg
1767,6604794,,,68,803734956,,Jandy Nelson,2010,The Sky Is Everywhere,The Sky Is Everywhere,eng,3.9633,545,71175,7709,1710,3899,13383,23304,28879,https://images.gr-assets.com/books/1496659743m/6604794.jpg,https://images.gr-assets.com/books/1496659743s/6604794.jpg
1768,34504,,,103,61020664,,Terry Pratchett,1988,Wyrd Sisters,"Wyrd Sisters (Discworld, #6; Witches #2)",eng,4.03636,990,69520,2031,243,1873,13916,27591,25897,https://images.gr-assets.com/books/1275974472m/34504.jpg,https://images.gr-assets.com/books/1275974472s/34504.jpg
1769,17617277,,,28,1301347949,,Katy Evans,2013,Real,"Real (Real, #1)",eng,4.03819,707,87959,7007,2266,3816,12023,24581,45273,https://images.gr-assets.com/books/1363442697m/17617277.jpg,https://images.gr-assets.com/books/1363442697s/17617277.jpg
1770,15729539,,,20,62200577,,Joe Hill,2013,NOS4A2,NOS4A2,eng,3.97283,773,59499,7761,1146,2574,10053,23682,22044,https://images.gr-assets.com/books/1369591617m/15729539.jpg,https://images.gr-assets.com/books/1369591617s/15729539.jpg
1771,337113,,,596,140434747,,"Anne Brontë, Stevie Davies",1848,The Tenant of Wildfell Hall,The Tenant of Wildfell Hall,eng,3.78638,646,65305,2751,1345,3512,15624,24144,20680,https://images.gr-assets.com/books/1479652419m/337113.jpg,https://images.gr-assets.com/books/1479652419s/337113.jpg
1772,272895,,,59,965476022,,"Walter Farley, Keith Ward",1941,The Black Stallion,"The Black Stallion (The Black Stallion, #1)",eng,4.15698,1032,62791,967,491,1824,11964,20094,28418,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1774,65111,,,48,64410145,,"Lemony Snicket, Brett Helquist",2004,The Grim Grotto,"The Grim Grotto (A Series of Unfortunate Events, #11)",en-US,3.85973,884,76000,1545,839,3693,17817,26906,26745,https://images.gr-assets.com/books/1415580928m/65111.jpg,https://images.gr-assets.com/books/1415580928s/65111.jpg
1775,581409,,,33,8424133498,,Tomie dePaola,1975,Strega Nona,Strega Nona,eng,4.21083,868,66299,865,1046,2191,10926,18818,33318,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1777,187633,,,15,961454733,,"David Bayles, Ted Orland",1993,Art & Fear: Observations on the Perils (and Rewards) of Artmaking,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,eng,3.82632,190,48226,742,4838,4278,10025,11923,17162,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1778,91767,,,42,60085894,,Hayden Herrera,1983,Frida. A Biography of Frida Kahlo,Frida: A Biography of Frida Kahlo,,3.97552,286,44533,330,1931,2549,8856,14023,17174,https://images.gr-assets.com/books/1407108642m/91767.jpg,https://images.gr-assets.com/books/1407108642s/91767.jpg
1776,11381643,,,17,983212546,,R.L. Mathewson,2011,Playing for Keeps,"Playing for Keeps (Neighbor from Hell, #1)",eng,3.95077,711,91010,4884,1993,4315,15728,31458,37516,https://images.gr-assets.com/books/1406585295m/11381643.jpg,https://images.gr-assets.com/books/1406585295s/11381643.jpg
1779,11918,,,68,452286034,,Kelley Armstrong,2001,Bitten,"Bitten (Women of the Otherworld, #1)",eng,3.99181,733,77950,3981,1791,4099,14413,25274,32373,https://images.gr-assets.com/books/1306101770m/11918.jpg,https://images.gr-assets.com/books/1306101770s/11918.jpg
1780,8705784,,,29,312624670,,C.C. Hunter,2011,Born at Midnight,"Born at Midnight (Shadow Falls, #1)",en-US,3.94915,531,70503,3837,1852,3295,11507,20824,33025,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1781,191113,,,24,1844280136,,Mo Willems,2003,Don't Let the Pigeon Drive the Bus,Don't Let the Pigeon Drive the Bus!,eng,4.28453,601,62247,2832,1245,2543,8268,15201,34990,https://images.gr-assets.com/books/1328495575m/191113.jpg,https://images.gr-assets.com/books/1328495575s/191113.jpg
1782,17347389,,,48,545424941,,Maggie Stiefvater,2013,The Dream Thieves,"The Dream Thieves (The Raven Cycle, #2)",eng,4.16026,755,84512,10775,803,2111,10696,30520,40382,https://images.gr-assets.com/books/1477103777m/17347389.jpg,https://images.gr-assets.com/books/1477103777s/17347389.jpg
1784,264158,,,284,486290727,,"Edgar Allan Poe, Gustave Doré",1844,The Raven,The Raven,,4.18085,658,69127,1341,566,1878,9915,22366,34402,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1785,99300,,,18,486298574,,Charlotte Perkins Gilman,1892,The Yellow Wallpaper,The Yellow Wallpaper and Other Stories,eng,3.92248,903,64970,1385,1039,3145,13365,23546,23875,https://images.gr-assets.com/books/1327909237m/99300.jpg,https://images.gr-assets.com/books/1327909237s/99300.jpg
1786,26245850,,,51,1455561789,,Noah Hawley,2016,Before the Fall,Before the Fall,eng,3.75,824,63003,8059,902,3812,17207,28449,12633,https://images.gr-assets.com/books/1462515889m/26245850.jpg,https://images.gr-assets.com/books/1462515889s/26245850.jpg
1783,264,,,508,141439637,,"Henry James, Patricia Crick",1881,The Portrait of a Lady,The Portrait of a Lady,eng,3.70871,896,59317,2105,1935,4908,15386,20335,16753,https://images.gr-assets.com/books/1502148606m/264.jpg,https://images.gr-assets.com/books/1502148606s/264.jpg
1788,24813,,,17,836204387,,Bill Watterson,1995,The Calvin and Hobbes Tenth Anniversary Book,The Calvin and Hobbes Tenth Anniversary Book,eng,4.72853,652,48829,346,346,608,3077,8752,36046,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1791,248483,,,33,1596912855,,Shannon Hale,2007,Austenland,"Austenland (Austenland, #1)",en-US,3.40789,684,71565,10310,2414,8021,23997,22990,14143,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1792,18749,,,96,1400044162,,Chimamanda Ngozi Adichie,2006,Half of a Yellow Sun,Half of a Yellow Sun,eng,4.17093,626,57021,5296,344,1175,6626,23036,25840,https://images.gr-assets.com/books/1327934717m/18749.jpg,https://images.gr-assets.com/books/1327934717s/18749.jpg
1793,105578,,,25,345498321,,Chetan Bhagat,2005,One Night @ The Call Center,One Night at the Call Center,eng,2.07797,295,44833,1244,10559,14125,11872,5177,3100,https://images.gr-assets.com/books/1320500924m/105578.jpg,https://images.gr-assets.com/books/1320500924s/105578.jpg
1789,4325,,,35,142401757,,Sarah Dessen,2000,Dreamland ,Dreamland,eng,3.71506,551,65731,3813,1556,4772,15338,20590,23475,https://images.gr-assets.com/books/1385861832m/4325.jpg,https://images.gr-assets.com/books/1385861832s/4325.jpg
1794,23209927,,,39,385523238,,Sara Gruen,2015,At the Water's Edge,At the Water's Edge,eng,3.52566,877,54207,7018,1306,4467,16578,21648,10208,https://images.gr-assets.com/books/1412194706m/23209927.jpg,https://images.gr-assets.com/books/1412194706s/23209927.jpg
1790,14568987,,,20,1616201320,,B.A. Shapiro,2012,The Art Forger,The Art Forger,en-US,3.65035,572,54799,5220,2380,3650,14812,21685,12272,https://images.gr-assets.com/books/1348518546m/14568987.jpg,https://images.gr-assets.com/books/1348518546s/14568987.jpg
1795,11607,,,51,451197968,,"Richard Bachman, Stephen King",1982,The Running Man,The Running Man,eng,3.67806,1112,67356,1929,723,4280,20084,24714,17555,https://images.gr-assets.com/books/1333160557m/11607.jpg,https://images.gr-assets.com/books/1333160557s/11607.jpg
1796,68210,,,75,031242440X,,Marilynne Robinson,2004,Gilead,"Gilead (Gilead, #1)",en-US,3.68652,890,58412,7870,2359,5175,12339,18141,20398,https://images.gr-assets.com/books/1451555787m/68210.jpg,https://images.gr-assets.com/books/1451555787s/68210.jpg
1797,2794,,,92,006091307X,,Thomas Pynchon,1966,The Crying of Lot 49,The Crying of Lot 49,en-US,3.64714,768,54779,3489,2227,5166,13618,19312,14456,https://images.gr-assets.com/books/1375727632m/2794.jpg,https://images.gr-assets.com/books/1375727632s/2794.jpg
1798,11389875,,,3,525953094,,Ken Follett,2014,Edge of Eternity,"Edge of Eternity (The Century Trilogy, #3)",eng,3.88292,726,52737,5078,980,2775,10189,18199,20594,https://images.gr-assets.com/books/1377871984m/11389875.jpg,https://images.gr-assets.com/books/1377871984s/11389875.jpg
1799,8428064,,,46,1423121317,,Rachel Hawkins,2011,Demonglass,"Demonglass (Hex Hall, #2)",en-US,4.04909,550,77626,4496,1036,2945,14055,26694,32896,https://images.gr-assets.com/books/1287692542m/8428064.jpg,https://images.gr-assets.com/books/1287692542s/8428064.jpg
1800,22590,,,151,8498000831,,"Philip K. Dick, David Alabort, Manuel Espín",1969,Ubik,Ubik,spa,3.94308,650,58063,2957,548,2176,10594,22241,22504,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1801,15575,,,110,1857231511,,Terry Brooks,1977,The Sword of Shannara,"The Sword of Shannara (The Original Shannara Trilogy, #1)",eng,3.56943,857,66645,3140,2791,5838,16067,22050,19899,https://images.gr-assets.com/books/1470063017m/15575.jpg,https://images.gr-assets.com/books/1470063017s/15575.jpg
1802,32418,,,132,99297701,,Thomas Harris,1999,Hannibal,"Hannibal (Hannibal Lecter, #3)",eng,3.53539,876,63555,2098,2166,5811,17220,20844,17514,https://images.gr-assets.com/books/1327356556m/32418.jpg,https://images.gr-assets.com/books/1327356556s/32418.jpg
1803,395871,,,33,006114097X,,L.J. Smith,2007,The Awakening and the Struggle,"The Awakening / The Struggle (The Vampire Diaries, #1-2)",en-US,3.45033,604,72227,3856,3663,8247,18819,19054,22444,https://images.gr-assets.com/books/1393837129m/395871.jpg,https://images.gr-assets.com/books/1393837129s/395871.jpg
1804,1466455,,,42,60586133,,Liane Moriarty,2003,Three Wishes,Three Wishes,en-US,3.66626,824,56511,4126,576,2847,17447,24125,11516,https://images.gr-assets.com/books/1183888822m/1466455.jpg,https://images.gr-assets.com/books/1183888822s/1466455.jpg
1808,18966806,,,42,345539842,,Pierce Brown,2016,Morning Star,"Morning Star (Red Rising, #3)",eng,4.38414,807,61499,6398,266,782,4880,17692,37879,https://images.gr-assets.com/books/1461354277m/18966806.jpg,https://images.gr-assets.com/books/1461354277s/18966806.jpg
1809,201341,,,41,441005764,,Brian Jacques,1988,Mossflower,"Mossflower (Redwall, #2)",en-US,4.03303,757,58425,654,626,1842,11769,21559,22629,https://images.gr-assets.com/books/1281811805m/201341.jpg,https://images.gr-assets.com/books/1281811805s/201341.jpg
1810,23848559,,,38,1250077001,,Jenny  Lawson,2015,Furiously Happy,Furiously Happy: A Funny Book About Horrible Things,eng,3.7574,676,67556,8498,2513,4499,13107,22580,24857,https://images.gr-assets.com/books/1429101901m/23848559.jpg,https://images.gr-assets.com/books/1429101901s/23848559.jpg
1811,6420,,,26,312986343,,Janet Evanovich,2002,Visions of Sugar Plums,"Visions of Sugar Plums (Stephanie Plum, #8.5)",en-US,3.59273,825,65154,1565,1997,7022,19528,18169,18438,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1812,13810,,,37,553564935,,Raymond E. Feist,1982,"Magician: Master (The Riftwar Saga, #2)","Magician: Master (The Riftwar Saga, #2)",en-US,4.09893,657,55314,524,586,1435,7939,18946,26408,https://images.gr-assets.com/books/1320457190m/13810.jpg,https://images.gr-assets.com/books/1320457190s/13810.jpg
1813,15505346,,,53,1405910216,,Tracey Garvis-Graves,2011,On the Island,"On the Island (On the Island, #1)",eng,3.98744,637,64682,7927,996,2731,10618,22670,27667,https://images.gr-assets.com/books/1339162550m/15505346.jpg,https://images.gr-assets.com/books/1339162550s/15505346.jpg
1805,3575676,,,12,1416974520,,L.J. Smith,2009,"Night World, No. 3","Night World, No. 3 (Night World, #7-9)",en-US,4.0596,453,59070,809,1115,2652,9863,15216,30224,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1807,10626594,,,47,054522490X,,Maggie Stiefvater,2011,The Scorpio Races,The Scorpio Races,eng,3.98777,736,76231,10427,2159,3992,12420,24712,32948,https://images.gr-assets.com/books/1461209661m/10626594.jpg,https://images.gr-assets.com/books/1461209661s/10626594.jpg
1806,5174,,,63,743466527,,Ann-Marie MacDonald,1996,Fall on Your Knees,Fall on Your Knees,eng,3.75669,822,53947,2655,1544,3316,11112,18471,19504,https://images.gr-assets.com/books/1481449709m/5174.jpg,https://images.gr-assets.com/books/1481449709s/5174.jpg
1814,8492768,,,40,1439164630,,Lisa Genova,2011,Left Neglected,Left Neglected,eng,3.83847,681,56765,6006,582,2450,12864,24336,16533,https://images.gr-assets.com/books/1285414621m/8492768.jpg,https://images.gr-assets.com/books/1285414621s/8492768.jpg
1815,5509,,,48,671662341,,"Miep Gies, Alison Leslie Gold",1987,Anne Frank Remembered,Anne Frank Remembered: The Story of the Woman Who Helped to Hide the Frank Family,eng,4.29381,565,51027,629,1015,1480,6893,15228,26411,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1816,13055592,,,41,765316994,,John Scalzi,2012,Redshirts,Redshirts,en-US,3.74533,750,62419,7934,1049,3740,15787,25713,16130,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1817,41716,,,70,030720961X,,Clive Cussler,1992,Sahara,"Sahara (Dirk Pitt, #11)",spa,3.78172,536,48850,745,866,2145,11351,18747,15741,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1818,2168860,,,45,61245097,,Jeaniene Frost,2008,One Foot in the Grave,"One Foot in the Grave (Night Huntress, #2)",eng,4.23529,748,81752,3250,686,1916,10599,26385,42166,https://images.gr-assets.com/books/1373857981m/2168860.jpg,https://images.gr-assets.com/books/1373857981s/2168860.jpg
1819,1282954,,,32,60890681,,Liane Moriarty,2006,The Last Anniversary,The Last Anniversary,eng,3.66463,820,53186,3819,657,3144,16975,22127,10283,https://images.gr-assets.com/books/1482971434m/1282954.jpg,https://images.gr-assets.com/books/1482971434s/1282954.jpg
1820,5047880,,,47,61449067,,Michael  Grant,2009,Hunger ,"Hunger (Gone, #2)",eng,3.87568,555,65389,3102,1301,3531,12922,22281,25354,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1821,2292384,,,39,312349513,,Janet Evanovich,2008,Fearless Fourteen,"Fearless Fourteen (Stephanie Plum, #14)",en-US,3.95163,951,75011,3147,435,2834,17632,28086,26024,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1823,160629,,,109,7174160,,"Michael Bond, Peggy Fortnum",1958,A Bear Called Paddington,"A Bear Called Paddington (Paddington, #1)",eng,4.19202,927,64024,783,589,1894,11370,19715,30456,https://images.gr-assets.com/books/1393784912m/160629.jpg,https://images.gr-assets.com/books/1393784912s/160629.jpg
1824,162089,,,62,60887338,,Sara Shepard,2007,Flawless,"Flawless (Pretty Little Liars, #2)",en-US,3.6732,459,64318,3150,849,3660,15492,21492,22825,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1825,91253,,,76,440800463,,Beverly Cleary,1981,"Ramona Quimby, Age 8","Ramona Quimby, Age 8 (Ramona, #6)",eng,4.06013,898,61520,1177,934,2280,12583,20912,24811,https://images.gr-assets.com/books/1300270683m/91253.jpg,https://images.gr-assets.com/books/1300270683s/91253.jpg
1822,12615008,,,20,8129118807,,Chetan Bhagat,2011,"Revolution 2020: Love, Corruption, Ambition","Revolution 2020: Love, Corruption, Ambition",eng,2.49254,201,44470,1656,5263,9285,13415,9928,6579,https://images.gr-assets.com/books/1317964666m/12615008.jpg,https://images.gr-assets.com/books/1317964666s/12615008.jpg
1826,98427,,,67,446364800,,Nelson DeMille,1992,The General's Daughter,The General's Daughter,,4.05653,796,51626,555,455,1520,10343,20739,18569,https://images.gr-assets.com/books/1334443536m/98427.jpg,https://images.gr-assets.com/books/1334443536s/98427.jpg
